To Kill a Mockingbird,http://ia.media-imdb.com/images/M/MV5BMjA4MzI1NDY2Nl5BMl5BanBnXkFtZTcwMTcyODc5Mw@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTkzNzMyMTMxM15BMl5BanBnXkFtZTgwMDM5ODk5MTE@._V1_SX640_SY720_.jpg,["Singin' in the Rain", 'Lawrence of Arabia', 'Casablanca', 'Rear Window', 'Psycho', 'North by Northwest', 'Gone with the Wind', 'Monty Python and the Holy Grail', 'Citizen Kane', 'Double Indemnity', '12 Angry Men', 'Some Like It Hot']
All About Eve,http://ia.media-imdb.com/images/M/MV5BMTY2MTAzODI5NV5BMl5BanBnXkFtZTgwMjM4NzQ0MjE@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTc2MjIyMzIyMl5BMl5BanBnXkFtZTcwNDA5NzU4NA@@._V1_SX640_SY720_.jpg,['The Apartment', 'Sunset Blvd.', 'On the Waterfront', 'Some Like It Hot', 'Rebecca', 'It Happened One Night', 'Double Indemnity', "Singin' in the Rain", 'The Treasure of the Sierra Madre', 'The Third Man', 'Mr. Smith Goes to Washington', 'Witness for the Prosecution']
Touch of Evil,http://ia.media-imdb.com/images/M/MV5BMTY3NjIwMDY4M15BMl5BanBnXkFtZTgwODMwODgyMTE@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTkxODg4MzQzMF5BMl5BanBnXkFtZTcwMDY5MDI2NQ@@._V1_SX640_SY720_.jpg,['The Third Man', 'The Maltese Falcon', 'The Night of the Hunter', 'Double Indemnity', 'The Treasure of the Sierra Madre', 'The Grapes of Wrath', 'The Apartment', 'The Wages of Fear', 'The 400 Blows', 'The Big Sleep', 'The Lady from Shanghai', 'Sunset Blvd.']
Life of Pi,http://ia.media-imdb.com/images/M/MV5BNTg2OTY2ODg5OF5BMl5BanBnXkFtZTcwODM5MTYxOA@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BNTAwNTUxMjkwN15BMl5BanBnXkFtZTcwODM5OTI3OA@@._V1_SX640_SY720_.jpg,['Gravity', 'Avatar', 'The Social Network', 'The Hobbit: An Unexpected Journey', 'Black Swan', 'Silver Linings Playbook', 'Slumdog Millionaire', 'Spider-Man', 'Sherlock Holmes', 'The Hunger Games', 'Her', "Pirates of the Caribbean: Dead Man's Chest"]
Walk the Line,http://ia.media-imdb.com/images/M/MV5BMjIyOTU3MjUxOF5BMl5BanBnXkFtZTcwMTQ0NjYzMw@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjI0MTQyNTI3MF5BMl5BanBnXkFtZTcwMTc0NjYzMw@@._V1_SX640_SY720_.jpg,['Almost Famous', 'High Fidelity', 'Ray', 'School of Rock', 'Cruel Intentions', 'The Boat That Rocked', 'Legally Blonde', 'The Master', 'Lost in Translation', 'Erin Brockovich', 'The Last King of Scotland', 'Moulin Rouge!']
This Means War,http://ia.media-imdb.com/images/M/MV5BMTYyOTQ4MDE2MV5BMl5BanBnXkFtZTcwOTE0MTgwNw@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTg4ODQ1MjY4MV5BMl5BanBnXkFtZTcwNzA4OTQzNw@@._V1_SX640_SY720_.jpg,['Lawless', 'The Proposal', 'Just Go with It', 'Mr. & Mrs. Smith', 'Friends with Benefits', 'Warrior', 'No Strings Attached', 'Locke', 'The Drop', '17 Again', 'The Other Woman', 'The Vow']
The Black Dahlia,http://ia.media-imdb.com/images/M/MV5BMTg0MDc1OTQ5NF5BMl5BanBnXkFtZTcwNzE1ODUzMQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTIwNjExMDE0OF5BMl5BanBnXkFtZTYwMzEzNjg3._V1_SX640_SY720_.jpg,['Femme Fatale', 'Redacted', 'Snake Eyes', 'Body Double', 'Raising Cain', 'Passion', 'Dressed to Kill', 'Mission to Mars', 'Obsession', 'Blow Out', 'The Bonfire of the Vanities', 'The Fury']
Black Hawk Down,http://ia.media-imdb.com/images/M/MV5BMTQxODgzMjYyN15BMl5BanBnXkFtZTgwNDU4NTYxMTE@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTM5MjE4MTUzMV5BMl5BanBnXkFtZTcwNDQ5NDQyNA@@._V1_SX640_SY720_.jpg,['Enemy at the Gates', 'Pearl Harbor', 'We Were Soldiers', 'The Patriot', 'The Last Samurai', 'Kingdom of Heaven', 'Valkyrie', 'Robin Hood', 'King Arthur', 'Lone Survivor', 'Troy', 'The Hurt Locker']
Collateral,http://ia.media-imdb.com/images/M/MV5BMjE3NjM5OTMxMV5BMl5BanBnXkFtZTcwOTIzMTQyMw@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTM2OTMyMTU4OF5BMl5BanBnXkFtZTcwNDIzMTQyMw@@._V1_SX640_SY720_.jpg,['The Last Samurai', 'Minority Report', 'Valkyrie', 'Jack Reacher', 'Mission: Impossible', 'War of the Worlds', 'Jerry Maguire', 'Training Day', 'Knight and Day', 'The Town', 'Top Gun', 'Phone Booth']
Public Enemies,http://ia.media-imdb.com/images/M/MV5BMjA3NDI0NzM2MV5BMl5BanBnXkFtZTcwODk5MTk2Mg@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjA5MTY3OTg2OF5BMl5BanBnXkFtZTcwNTkyMjU2Mg@@._V1_SX640_SY720_.jpg,['3:10 to Yuma', 'Blow', 'The Fighter', 'Donnie Brasco', 'American Gangster', 'Secret Window', 'Sweeney Todd: The Demon Barber of Fleet Street', 'The Rum Diary', 'American Psycho', 'The Machinist', 'The Tourist', 'Sleepy Hollow']
28 Weeks Later,http://ia.media-imdb.com/images/M/MV5BMTUxMjc2MTcxNV5BMl5BanBnXkFtZTcwMzgzOTY0MQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTgwNTMyMjEyNF5BMl5BanBnXkFtZTYwMTc0MjU3._V1_SX640_SY720_.jpg,['28 Days Later...', 'Dawn of the Dead', 'The Mist', '30 Days of Night', 'The Descent', '[Rec]', 'The Hills Have Eyes', 'Saw', 'The Crazies', 'The Ring', 'Final Destination', 'Silent Hill']
The Hurt Locker,http://ia.media-imdb.com/images/M/MV5BNzEwNzQ1NjczM15BMl5BanBnXkFtZTcwNTk3MTE1Mg@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTYyMTM0NzI4MV5BMl5BanBnXkFtZTcwNjQ3MzIzMw@@._V1_SX640_SY720_.jpg,['Argo', 'Slumdog Millionaire', 'Crash', "The King's Speech", 'No Country for Old Men', 'Million Dollar Baby', 'The Artist', 'The Social Network', 'The Fighter', '12 Years a Slave', 'The Departed', 'Life of Pi']
Million Dollar Baby,http://ia.media-imdb.com/images/M/MV5BMTkxNzA1NDQxOV5BMl5BanBnXkFtZTcwNTkyMTIzMw@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTMzNzIyNTUzNl5BMl5BanBnXkFtZTcwOTI4NTUyMw@@._V1_SX640_SY720_.jpg,['Gran Torino', 'A Beautiful Mind', "The King's Speech", 'Slumdog Millionaire', 'No Country for Old Men', 'Braveheart', 'Gladiator', 'The Hurt Locker', 'Crash', '12 Years a Slave', 'Argo', 'The Silence of the Lambs']
Crash,http://ia.media-imdb.com/images/M/MV5BOTk1OTA1MjIyNV5BMl5BanBnXkFtZTcwODQxMTkyMQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjk3MjA2MTc2NF5BMl5BanBnXkFtZTcwODE1NDMzMw@@._V1_SX640_SY720_.jpg,['The Hurt Locker', 'Rain Man', 'Million Dollar Baby', 'Argo', 'Slumdog Millionaire', 'The Artist', 'Shakespeare in Love', 'No Country for Old Men', 'Dances with Wolves', "The King's Speech", 'The English Patient', 'Chicago']
Iron Man 3,http://ia.media-imdb.com/images/M/MV5BMjIzMzAzMjQyM15BMl5BanBnXkFtZTcwNzM2NjcyOQ@@._V1._SY317_SY132_CR0,0,89,132_AL_.jpg_V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjI1NDU1MzQ3MV5BMl5BanBnXkFtZTcwNDg3MjAyOQ@@._V1_SX640_SY720_.jpg,['Iron Man 2', 'Iron Man', 'Thor', 'Thor: The Dark World', 'Captain America: The First Avenger', 'Captain America: The Winter Soldier', 'Avengers Assemble', 'X: First Class', 'X-Men: Days of Future Past', 'The Amazing Spider-Man', 'Avengers: Age of Ultron', 'X-Men']
Kiss Kiss Bang Bang,http://ia.media-imdb.com/images/M/MV5BMTY5NDExMDA3M15BMl5BanBnXkFtZTYwNTc2MzA3._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTUyMzc1MTE2OF5BMl5BanBnXkFtZTcwNzc2OTIxNA@@._V1_SX640_SY720_.jpg,['In Bruges', 'Seven Psychopaths', 'Lucky Number Slevin', 'Phone Booth', 'RocknRolla', 'Tropic Thunder', 'Burn After Reading', 'Due Date', 'Thank You for Smoking', 'Hot Fuzz', 'Shaun of the Dead', 'Zodiac']
The Recruit,http://ia.media-imdb.com/images/M/MV5BMjE5MDMzOTk3MV5BMl5BanBnXkFtZTYwNTE0NTg2._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTE5MjM0NDgyM15BMl5BanBnXkFtZTYwMDA0NTg2._V1_SX640_SY720_.jpg,['S.W.A.T.', 'Two for the Money', '88 Minutes', 'Phone Booth', 'Righteous Kill', 'Insomnia', 'The Insider', "The Devil's Advocate", 'Any Given Sunday', "Carlito's Way", 'Scent of a Woman', 'Pride and Glory']
The Bank Job,http://ia.media-imdb.com/images/M/MV5BMTUwMzc1MDMxOV5BMl5BanBnXkFtZTcwODY4OTIzMw@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjE2NjYyNTEyNF5BMl5BanBnXkFtZTcwNTU4OTIzMw@@._V1_SX640_SY720_.jpg,['Crank', 'The Mechanic', 'The Italian Job', 'War', 'Blitz', 'Crank: High Voltage', 'Killer Elite', 'Parker', 'Chaos', 'Safe', 'Transporter 2', 'Death Race']
Deep Blue Sea,http://ia.media-imdb.com/images/M/MV5BMTU2NzM2Mjg2Ml5BMl5BanBnXkFtZTYwNjI5Mjg5._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BNDMwNDQwMzMzMF5BMl5BanBnXkFtZTYwNzUxMjc3._V1_SX640_SY720_.jpg,['Anaconda', 'Lake Placid', 'Hollow Man', 'Snakes on a Plane', 'Arachnophobia', 'Tremors', 'Anacondas: The Hunt for the Blood Orchid', 'Eight Legged Freaks', 'Jaws 2', 'Tremors II: Aftershocks', 'Species', 'Godzilla']
The Mist,http://ia.media-imdb.com/images/M/MV5BMTU2NjQyNDY1Ml5BMl5BanBnXkFtZTcwMTk1MDU1MQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTkyODQ3MDc5N15BMl5BanBnXkFtZTYwNTIxNzc4._V1_SX640_SY720_.jpg,['28 Weeks Later', '28 Days Later...', 'The Descent', 'Dawn of the Dead', 'The Ring', '30 Days of Night', 'Saw', 'Silent Hill', 'The Hills Have Eyes', '1408', 'Cloverfield', '[Rec]']
Catch Me If You Can,http://ia.media-imdb.com/images/M/MV5BMTY5MzYzNjc5NV5BMl5BanBnXkFtZTYwNTUyNTc2._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTM3ODM4ODU3OV5BMl5BanBnXkFtZTcwMDI4OTcxNA@@._V1_SX640_SY720_.jpg,['Shutter Island', 'Blood Diamond', 'Titanic', 'Gangs of New York', 'The Wolf of Wall Street', 'The Aviator', 'The Departed', 'The Great Gatsby', 'Django Unchained', 'The Beach', 'Forrest Gump', 'Saving Private Ryan']
Indiana Jones and the Kingdom of the Crystal Skull,http://ia.media-imdb.com/images/M/MV5BMTIxNDUxNzcyMl5BMl5BanBnXkFtZTcwNTgwOTI3MQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTcwMzg4ODI0MV5BMl5BanBnXkFtZTcwNzYwMjE3MQ@@._V1_SX640_SY720_.jpg,['Indiana Jones and the Temple of Doom', 'Indiana Jones and the Last Crusade', 'Raiders of the Lost Ark', 'The Lost World: Jurassic Park', 'Back to the Future Part III', 'Back to the Future Part II', 'Die Hard: With a Vengeance', 'Jurassic Park III', "Pirates of the Caribbean: Dead Man's Chest", 'Star Wars: Episode III - Revenge of the Sith', 'Die Hard 2', 'Star Wars: Episode I - The Phantom Menace']
Gangs of New York,http://ia.media-imdb.com/images/M/MV5BMTI4NTM0Mzg2NV5BMl5BanBnXkFtZTcwNjQxMDAwMQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTk2ODIwMTE1MV5BMl5BanBnXkFtZTcwMjc0OTAyNw@@._V1_SX640_SY720_.jpg,['The Aviator', 'Blood Diamond', 'Catch Me If You Can', 'The Beach', 'The Great Gatsby', 'The Man in the Iron Mask', 'Body of Lies', 'Shutter Island', 'The Departed', 'J. Edgar', 'Romeo + Juliet', 'Titanic']
There Will Be Blood,http://ia.media-imdb.com/images/M/MV5BMjA0NjE1ODEyNV5BMl5BanBnXkFtZTcwNDIzMzE5NQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BNTEwMjQwNzcyNl5BMl5BanBnXkFtZTcwNDYwNjExNA@@._V1_SX640_SY720_.jpg,['No Country for Old Men', 'The Master', 'Taxi to the Dark Side', 'Magnolia', 'The Big Lebowski', 'Boogie Nights', 'Gran Torino', 'Fargo', 'Million Dollar Baby', 'Capote', 'Gangs of New York', 'Michael Clayton']
Little Miss Sunshine,http://ia.media-imdb.com/images/M/MV5BMTgzNTgzODU0NV5BMl5BanBnXkFtZTcwMjEyMjMzMQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BOTU2Mzc1NDE3Nl5BMl5BanBnXkFtZTcwMTc0NjE5NA@@._V1_SX640_SY720_.jpg,['Juno', '500 Days of Summer', 'Black Swan', 'An Inconvenient Truth', 'The Queen', 'Milk', 'Taxi to the Dark Side', 'Silver Linings Playbook', 'Vicky Cristina Barcelona', 'The Last King of Scotland', 'The Perks of Being a Wallflower', 'Dreamgirls']
Juno,http://ia.media-imdb.com/images/M/MV5BMTgxMjgyMTcyNF5BMl5BanBnXkFtZTcwMDg1MTU1MQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTI3NDQ4MzQ0Nl5BMl5BanBnXkFtZTYwNTE0MjA3._V1_SX640_SY720_.jpg,['Little Miss Sunshine', '500 Days of Summer', 'Silver Linings Playbook', 'Easy A', 'Black Swan', 'The Perks of Being a Wallflower', 'The Social Network', 'Mean Girls', 'The Devil Wears Prada', 'Milk', 'Slumdog Millionaire', '10 Things I Hate About You']
Hard Candy,http://ia.media-imdb.com/images/M/MV5BMTc0MzgzNTI3N15BMl5BanBnXkFtZTcwNDk3MDIzMQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjE1OTA3ODU0M15BMl5BanBnXkFtZTcwMDQ3NjUzMw@@._V1_SX640_SY720_.jpg,['Whip It', 'We Need to Talk About Kevin', 'Juno', 'An American Crime', 'Girl, Interrupted', 'Funny Games', 'The Tracey Fragments', 'Little Children', 'Thirteen', 'The Virgin Suicides', 'Panic Room', 'Super']
Step Brothers,http://ia.media-imdb.com/images/M/MV5BMTcwNzUzMjU1OV5BMl5BanBnXkFtZTcwMTM0NDQ2MQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTgxMzUxNTYxMV5BMl5BanBnXkFtZTcwMzQ0MjUxNw@@._V1_SX640_SY720_.jpg,['Anchorman: The Legend of Ron Burgundy', 'Talladega Nights: The Ballad of Ricky Bobby', 'Dodgeball: A True Underdog Story', 'Anchorman 2: The Legend Continues', 'Blades of Glory', 'The Other Guys', 'The 40 Year-Old Virgin', 'Wedding Crashers', 'Pineapple Express', 'Superbad', 'Knocked Up', 'Old School']
Talladega Nights: The Ballad of Ricky Bobby,http://ia.media-imdb.com/images/M/MV5BNzAzOTk1OTIyM15BMl5BanBnXkFtZTcwNDIzNTQzMQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTM3OTM4NDU1Nl5BMl5BanBnXkFtZTcwNzI2NjIzNA@@._V1_SX640_SY720_.jpg,['Blades of Glory', 'Step Brothers', 'Anchorman: The Legend of Ron Burgundy', 'Dodgeball: A True Underdog Story', 'The Other Guys', 'Anchorman 2: The Legend Continues', 'Wedding Crashers', 'Semi-Pro', 'Old School', 'The Campaign', 'The 40 Year-Old Virgin', 'Pineapple Express']
The Artist,http://ia.media-imdb.com/images/M/MV5BMzk0NzQxMTM0OV5BMl5BanBnXkFtZTcwMzU4MDYyNQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTc4MzAwNzI4OF5BMl5BanBnXkFtZTcwNjc4NTM5Ng@@._V1_SX640_SY720_.jpg,['Argo', 'Slumdog Millionaire', 'The Hurt Locker', 'Crash', "The King's Speech", 'Chicago', 'Lincoln', 'Rain Man', 'Beginners', '12 Years a Slave', 'Shakespeare in Love', 'The Iron Lady']
This Is England,http://ia.media-imdb.com/images/M/MV5BMTM4NDY3MTcxMV5BMl5BanBnXkFtZTcwNjQyNzM1MQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjE2NDQ5OTEwMV5BMl5BanBnXkFtZTYwNzQ0MjU3._V1_SX640_SY720_.jpg,["This Is England '86", "This Is England '88", "This Is England '90", "Dead Man's Shoes", 'The Football Factory', 'A Room for Romeo Brass', 'Green Street', 'Somers Town', 'Control', '24 Hour Party People', 'Le Donk & Scor-zay-zee', 'Once Upon a Time in the Midlands']
Flight,http://ia.media-imdb.com/images/M/MV5BMTUxMjI1OTMxNl5BMl5BanBnXkFtZTcwNjc3NTY1OA@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTM4NDkyODkwMV5BMl5BanBnXkFtZTcwMzE2ODI2OA@@._V1_SX640_SY720_.jpg,['The Book of Eli', 'The Taking of Pelham 1 2 3', 'Deja Vu', 'Man on Fire', 'Unstoppable', 'Safe House', 'Training Day', 'American Gangster', 'Inside Man', 'John Q', '2 Guns', 'The Equalizer']
Need for Speed,http://ia.media-imdb.com/images/M/MV5BMTY3NjMyMjc3MV5BMl5BanBnXkFtZTgwNTE1MzcwMjE@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTU5Mjk0NzUxMV5BMl5BanBnXkFtZTgwMzk4MjczMTE@._V1_SX640_SY720_.jpg,['Furious 6', 'The Fast and the Furious: Tokyo Drift', 'The Expendables 3', 'Transformers: Age of Extinction', 'Fast & Furious 5', 'Fast & Furious 7', 'Fast & Furious', '2 Fast 2 Furious', 'RoboCop', 'The Fast and the Furious', 'Hercules', 'Teenage Mutant Ninja Turtles']
Enemy of the State,http://ia.media-imdb.com/images/M/MV5BMTM4MTU5OTI5MF5BMl5BanBnXkFtZTcwMzczOTgxMQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTc3ODQxNzY2OF5BMl5BanBnXkFtZTcwNDQyOTAyNw@@._V1_SX640_SY720_.jpg,['Bad Boys', 'Bad Boys II', 'Hitch', 'The Rock', 'Face/Off', 'Con Air', 'The Fugitive', 'Ali', 'Wild Wild West', 'Crimson Tide', 'Air Force One', 'Speed']
Man on Fire,http://ia.media-imdb.com/images/M/MV5BMTc3MDc1MTAwMV5BMl5BanBnXkFtZTcwMDY0MTIzMw@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTkyODg4ODQ4NV5BMl5BanBnXkFtZTcwMTQxMjYyMw@@._V1_SX640_SY720_.jpg,['Training Day', 'Deja Vu', 'American Gangster', 'Inside Man', 'The Taking of Pelham 1 2 3', 'Safe House', 'John Q', 'Flight', 'Unstoppable', 'The Book of Eli', 'The Bone Collector', '2 Guns']
Robin Hood,http://ia.media-imdb.com/images/M/MV5BMTM5NzcwMzEwOF5BMl5BanBnXkFtZTcwNjg5MTgwMw@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTk0OTMyMzA1N15BMl5BanBnXkFtZTcwMDE1MTgzMw@@._V1_SX640_SY720_.jpg,['Kingdom of Heaven', 'King Arthur', 'The Last Samurai', 'The Patriot', 'Pearl Harbor', 'Black Hawk Down', 'Master and Commander: The Far Side of the World', 'Troy', 'Enemy at the Gates', 'Valkyrie', 'We Were Soldiers', '3:10 to Yuma']
I Am Legend,http://ia.media-imdb.com/images/M/MV5BMTU4NzMyNDk1OV5BMl5BanBnXkFtZTcwOTEwMzU1MQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjEwNjczODA2OF5BMl5BanBnXkFtZTYwMzkzNzc4._V1_SX640_SY720_.jpg,['I, Robot', 'Hancock', 'Men in Black', 'District 9', 'World War Z', '300', 'Rise of the Planet of the Apes', 'Transformers', 'Men in Black II', 'Men in Black 3', 'Elysium', 'Mr. & Mrs. Smith']
Anastasia,http://ia.media-imdb.com/images/M/MV5BMTYwNTA4NzY1N15BMl5BanBnXkFtZTYwODE1NzM5._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTgyNTQ4Mzg4Nl5BMl5BanBnXkFtZTYwMTAzNjYz._V1_SX640_SY720_.jpg,['The Prince of Egypt', 'Atlantis: The Lost Empire', 'Pocahontas', 'The Hunchback of Notre Dame', 'Mulan', 'The Road to El Dorado', 'The Princess and the Frog', "The Emperor's New Groove", 'Tarzan', 'Sleeping Beauty', 'The Little Mermaid', 'Hercules']
Sleepless in Seattle,http://ia.media-imdb.com/images/M/MV5BNzc0MDkwNjI0NF5BMl5BanBnXkFtZTgwMTY1MjEyMDE@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMzAxNDE2MDQyOV5BMl5BanBnXkFtZTcwNzA3NDAzNA@@._V1_SX640_SY720_.jpg,["You've Got Mail", 'When Harry Met Sally...', 'Big', 'While You Were Sleeping', 'Turner & Hooch', 'Philadelphia', 'Splash', 'A League of Their Own', 'Apollo 13', 'Notting Hill', 'Pretty Woman', 'Two Weeks Notice']
Maverick,http://ia.media-imdb.com/images/M/MV5BMTE5OTQzMzU3Nl5BMl5BanBnXkFtZTcwNTA3MTMyMQ@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTcxNDI5NzkzOV5BMl5BanBnXkFtZTgwNzE0OTIwMjE@._V1_SX640_SY720_.jpg,['Conspiracy Theory', 'Payback', 'Ransom', 'Lethal Weapon 2', 'Lethal Weapon 3', 'Lethal Weapon 4', 'Lethal Weapon', 'What Women Want', 'Forever Young', 'Bird on a Wire', 'Air America', 'The Man Without a Face']
Saw,http://ia.media-imdb.com/images/M/MV5BMjAyNTcxNzYwMV5BMl5BanBnXkFtZTgwMzQzNzM5MjE@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjMwMzM5OTQxNV5BMl5BanBnXkFtZTgwNTczMDk5MjE@._V1_SX640_SY720_.jpg,['Saw II', 'Saw III', 'Saw IV', 'Saw V', 'Saw VI', 'The Ring', 'Saw 3D', 'Final Destination', 'Silent Hill', 'Insidious', 'The Conjuring', 'Final Destination 2']
Dreamcatcher,http://ia.media-imdb.com/images/M/MV5BMTk1MjQwMTQyMV5BMl5BanBnXkFtZTcwODcxMjEzMw@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjM4Mzc5MDAxNV5BMl5BanBnXkFtZTcwNDcxMjEzMw@@._V1_SX640_SY720_.jpg,['The Mist', 'Species', 'Splice', 'Tremors', 'Thir13en Ghosts', 'Pitch Black', 'The Faculty', 'Deep Blue Sea', 'Pandorum', 'Doom', 'The Thing', 'Ghost Ship']
Not Another Teen Movie,http://ia.media-imdb.com/images/M/MV5BODYyNTQyNzAzNF5BMl5BanBnXkFtZTgwNTA4ODYxMTE@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTQ5MTUwMTk1NF5BMl5BanBnXkFtZTYwMzk0Nzg2._V1_SX640_SY720_.jpg,['Scary Movie', 'The New Guy', 'EuroTrip', 'Scary Movie 2', 'Road Trip', 'Scary Movie 3', 'Van Wilder: Party Liaison', 'Accepted', 'The Girl Next Door', 'American Pie', 'American Pie 2', "Dude, Where's My Car?"]
Blazing Saddles,http://ia.media-imdb.com/images/M/MV5BMTcyMzQ0MjQ5MF5BMl5BanBnXkFtZTYwOTczNjA5._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjAyNzI1NTM4Nl5BMl5BanBnXkFtZTcwNjc0Mzk1OA@@._V1_SX640_SY720_.jpg,['Young Frankenstein', 'Spaceballs', 'Robin Hood: Men in Tights', 'History of the World: Part I', 'The Producers', 'Airplane!', 'High Anxiety', 'Caddyshack', 'The Naked Gun: From the Files of Police Squad!', 'Animal House', 'Silent Movie', 'The Blues Brothers']
Stargate,http://ia.media-imdb.com/images/M/MV5BMTk4ODQ1MTk5M15BMl5BanBnXkFtZTgwMjA2Mzk5MDE@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMTQ4MTU3NzA1NV5BMl5BanBnXkFtZTcwODY2NjAxNQ@@._V1_SX640_SY720_.jpg,['Stargate SG-1', 'Stargate: Continuum', 'Stargate: The Ark of Truth', 'Stargate: Atlantis', 'SGU Stargate Universe', 'Starship Troopers', 'RoboCop', 'Total Recall', 'Independence Day', 'Predator', 'Escape from New York', 'Star Trek: First Contact']
Star Trek II: The Wrath of Khan,http://ia.media-imdb.com/images/M/MV5BMTcwNjc5NjA4N15BMl5BanBnXkFtZTcwNDk5MzI4OA@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BMjMzMjYzMDkxMl5BMl5BanBnXkFtZTcwMzE2OTk1OQ@@._V1_SX640_SY720_.jpg,['Star Trek III: The Search for Spock', 'Star Trek IV: The Voyage Home', 'Star Trek VI: The Undiscovered Country', 'Star Trek: The Motion Picture', 'Star Trek V: The Final Frontier', 'Star Trek: First Contact', 'Star Trek: Generations', 'Star Trek: Insurrection', 'Star Trek: Nemesis', 'Star Trek', 'Star Trek: Deep Space Nine', 'Star Trek: The Next Generation']
Star Trek: First Contact,http://ia.media-imdb.com/images/M/MV5BMTg4OTYwODY4MF5BMl5BanBnXkFtZTgwNTg2NjIyMDE@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BNzEwNTg0NjUzOV5BMl5BanBnXkFtZTcwNTc5MzE0NQ@@._V1_SX640_SY720_.jpg,['Star Trek: Generations', 'Star Trek: Insurrection', 'Star Trek: Nemesis', 'Star Trek VI: The Undiscovered Country', 'Star Trek IV: The Voyage Home', 'Star Trek III: The Search for Spock', 'Star Trek: The Wrath of Khan', 'Star Trek V: The Final Frontier', 'Star Trek: The Motion Picture', 'Star Trek: The Next Generation', 'Star Trek: Deep Space Nine', 'Star Trek: Voyager']
Star Trek: Insurrection,http://ia.media-imdb.com/images/M/MV5BMjA3NDI5MzQ1OF5BMl5BanBnXkFtZTcwMzcxNDI4OA@@._V1_SX300.jpg,http://ia.media-imdb.com/images/M/MV5BNDUwNjQzNzc4M15BMl5BanBnXkFtZTgwMTA5ODY3MTE@._V1_SX640_SY720_.jpg,['Star Trek: Generations', 'Star Trek: Nemesis', 'Star Trek: First Contact', 'Star Trek VI: The Undiscovered Country', 'Star Trek III: The Search for Spock', 'Star Trek IV: The Voyage Home', 'Star Trek V: The Final Frontier', 'Star Trek: The Wrath of Khan', 'Star Trek: The Motion Picture', 'Star Trek: Deep Space Nine', 'Star Trek: Voyager', 'Enterprise']
